asset_id,logical_name,logical_full_name,schema_name,table_name,column_name,openmetadata_column_fqn,description,logical_data_type,physical_mapping_full_name
3efd4f54-dd50-4b20-ab47-c4a4bfbd8a11,Debit Interest Agreement Basic Payment Agreement General Ledger Operating Unit Code,Debit Interest Agreement Basic Payment Agreement General Ledger Operating Unit Code,Schema_dwfr,DIA_DS,DIA_BBO_GL_OPU_CODE,dq-db.dq.Schema_dwfr.DIA_DS.DIA_BBO_GL_OPU_CODE,The code of the operating unit of the basic payment agreement where the debit interest bookings are registered in the general ledger.,A8,Schema_dwfr > DIA_DS > DIA_BBO_GL_OPU_CODE
3efd4f54-dd50-4b20-ab47-c4a4bfbd8a11,Debit Interest Agreement Basic Payment Agreement General Ledger Operating Unit Code,Debit Interest Agreement Basic Payment Agreement General Ledger Operating Unit Code,Schema_tdf,DIA_DS,DIA_BBO_GL_OPU_CODE,dq-db.dq.Schema_tdf.DIA_DS.DIA_BBO_GL_OPU_CODE,The code of the operating unit of the basic payment agreement where the debit interest bookings are registered in the general ledger.,A8,Schema_tdf > DIA_DS > DIA_BBO_GL_OPU_CODE
13d146a8-bb97-44e0-9f12-f5f6fbc5232b,Debit Interest Agreement Basic Payment Agreement IBAN,Debit Interest Agreement Basic Payment Agreement IBAN,Schema_OWNER_PUB,DIA_DS__BES_DI_1782D3752D601,DIA_BBO_IBAN,dq-db.dq.Schema_OWNER_PUB.DIA_DS__BES_DI_1782D3752D601.DIA_BBO_IBAN,The IBAN of a Basic Payment Agreement associated with the debit interest agreement,A34,Schema_OWNER_PUB > DIA_DS__BES_DI_1782D3752D601 > DIA_BBO_IBAN
13d146a8-bb97-44e0-9f12-f5f6fbc5232b,Debit Interest Agreement Basic Payment Agreement IBAN,Debit Interest Agreement Basic Payment Agreement IBAN,Schema_dbo,DIA_MS,DIA_BBO_IBAN,dq-db.dq.Schema_dbo.DIA_MS.DIA_BBO_IBAN,The IBAN of a Basic Payment Agreement associated with the debit interest agreement,A34,Schema_dbo > DIA_MS > DIA_BBO_IBAN
13d146a8-bb97-44e0-9f12-f5f6fbc5232b,Debit Interest Agreement Basic Payment Agreement IBAN,Debit Interest Agreement Basic Payment Agreement IBAN,Schema_dbo,DIA_DS,DIA_BBO_IBAN,dq-db.dq.Schema_dbo.DIA_DS.DIA_BBO_IBAN,The IBAN of a Basic Payment Agreement associated with the debit interest agreement,A34,Schema_dbo > DIA_DS > DIA_BBO_IBAN
13d146a8-bb97-44e0-9f12-f5f6fbc5232b,Debit Interest Agreement Basic Payment Agreement IBAN,Debit Interest Agreement Basic Payment Agreement IBAN,,HN_DRB_DIA,DIA_BBO_IBAN,,The IBAN of a Basic Payment Agreement associated with the debit interest agreement,A34,HN_DRB_DIA > DIA_BBO_IBAN
13d146a8-bb97-44e0-9f12-f5f6fbc5232b,Debit Interest Agreement Basic Payment Agreement IBAN,Debit Interest Agreement Basic Payment Agreement IBAN,Schema_idq,DIA_DS,DIA_BBO_IBAN,dq-db.dq.Schema_idq.DIA_DS.DIA_BBO_IBAN,The IBAN of a Basic Payment Agreement associated with the debit interest agreement,A34,Schema_idq > DIA_DS > DIA_BBO_IBAN
13d146a8-bb97-44e0-9f12-f5f6fbc5232b,Debit Interest Agreement Basic Payment Agreement IBAN,Debit Interest Agreement Basic Payment Agreement IBAN,Schema_gfs,DIA_DS,DIA_BBO_IBAN,dq-db.dq.Schema_gfs.DIA_DS.DIA_BBO_IBAN,The IBAN of a Basic Payment Agreement associated with the debit interest agreement,A34,Schema_gfs > DIA_DS > DIA_BBO_IBAN
13d146a8-bb97-44e0-9f12-f5f6fbc5232b,Debit Interest Agreement Basic Payment Agreement IBAN,Debit Interest Agreement Basic Payment Agreement IBAN,Schema_safe,DIA_DS,DIA_BBO_IBAN,dq-db.dq.Schema_safe.DIA_DS.DIA_BBO_IBAN,The IBAN of a Basic Payment Agreement associated with the debit interest agreement,A34,Schema_safe > DIA_DS > DIA_BBO_IBAN
13d146a8-bb97-44e0-9f12-f5f6fbc5232b,Debit Interest Agreement Basic Payment Agreement IBAN,Debit Interest Agreement Basic Payment Agreement IBAN,Schema_tdf,DIA_MS,DIA_BBO_IBAN,dq-db.dq.Schema_tdf.DIA_MS.DIA_BBO_IBAN,The IBAN of a Basic Payment Agreement associated with the debit interest agreement,A34,Schema_tdf > DIA_MS > DIA_BBO_IBAN
13d146a8-bb97-44e0-9f12-f5f6fbc5232b,Debit Interest Agreement Basic Payment Agreement IBAN,Debit Interest Agreement Basic Payment Agreement IBAN,Schema_cliq,DIA_MS,DIA_BBO_IBAN,dq-db.dq.Schema_cliq.DIA_MS.DIA_BBO_IBAN,The IBAN of a Basic Payment Agreement associated with the debit interest agreement,A34,Schema_cliq > DIA_MS > DIA_BBO_IBAN
13d146a8-bb97-44e0-9f12-f5f6fbc5232b,Debit Interest Agreement Basic Payment Agreement IBAN,Debit Interest Agreement Basic Payment Agreement IBAN,Schema_tdf,DIA_DS,DIA_BBO_IBAN,dq-db.dq.Schema_tdf.DIA_DS.DIA_BBO_IBAN,The IBAN of a Basic Payment Agreement associated with the debit interest agreement,A34,Schema_tdf > DIA_DS > DIA_BBO_IBAN
13d146a8-bb97-44e0-9f12-f5f6fbc5232b,Debit Interest Agreement Basic Payment Agreement IBAN,Debit Interest Agreement Basic Payment Agreement IBAN,Schema_gfportal,DIA_DS,DIA_BBO_IBAN,dq-db.dq.Schema_gfportal.DIA_DS.DIA_BBO_IBAN,The IBAN of a Basic Payment Agreement associated with the debit interest agreement,A34,Schema_gfportal > DIA_DS > DIA_BBO_IBAN
13d146a8-bb97-44e0-9f12-f5f6fbc5232b,Debit Interest Agreement Basic Payment Agreement IBAN,Debit Interest Agreement Basic Payment Agreement IBAN,Schema_dih,DIA_DS,DIA_BBO_IBAN,dq-db.dq.Schema_dih.DIA_DS.DIA_BBO_IBAN,The IBAN of a Basic Payment Agreement associated with the debit interest agreement,A34,Schema_dih > DIA_DS > DIA_BBO_IBAN
13d146a8-bb97-44e0-9f12-f5f6fbc5232b,Debit Interest Agreement Basic Payment Agreement IBAN,Debit Interest Agreement Basic Payment Agreement IBAN,Schema_gfportal,DIA_MS,DIA_BBO_IBAN,dq-db.dq.Schema_gfportal.DIA_MS.DIA_BBO_IBAN,The IBAN of a Basic Payment Agreement associated with the debit interest agreement,A34,Schema_gfportal > DIA_MS > DIA_BBO_IBAN
13d146a8-bb97-44e0-9f12-f5f6fbc5232b,Debit Interest Agreement Basic Payment Agreement IBAN,Debit Interest Agreement Basic Payment Agreement IBAN,Schema_dih,DIA_MS,DIA_BBO_IBAN,dq-db.dq.Schema_dih.DIA_MS.DIA_BBO_IBAN,The IBAN of a Basic Payment Agreement associated with the debit interest agreement,A34,Schema_dih > DIA_MS > DIA_BBO_IBAN
13d146a8-bb97-44e0-9f12-f5f6fbc5232b,Debit Interest Agreement Basic Payment Agreement IBAN,Debit Interest Agreement Basic Payment Agreement IBAN,Schema_cliq,DIA_DS,DIA_BBO_IBAN,dq-db.dq.Schema_cliq.DIA_DS.DIA_BBO_IBAN,The IBAN of a Basic Payment Agreement associated with the debit interest agreement,A34,Schema_cliq > DIA_DS > DIA_BBO_IBAN
13d146a8-bb97-44e0-9f12-f5f6fbc5232b,Debit Interest Agreement Basic Payment Agreement IBAN,Debit Interest Agreement Basic Payment Agreement IBAN,Schema_dwfr,DIA_DS,DIA_BBO_IBAN,dq-db.dq.Schema_dwfr.DIA_DS.DIA_BBO_IBAN,The IBAN of a Basic Payment Agreement associated with the debit interest agreement,A34,Schema_dwfr > DIA_DS > DIA_BBO_IBAN
13d146a8-bb97-44e0-9f12-f5f6fbc5232b,Debit Interest Agreement Basic Payment Agreement IBAN,Debit Interest Agreement Basic Payment Agreement IBAN,Schema_split,DIA_DS,DIA_BBO_IBAN,dq-db.dq.Schema_split.DIA_DS.DIA_BBO_IBAN,The IBAN of a Basic Payment Agreement associated with the debit interest agreement,A34,Schema_split > DIA_DS > DIA_BBO_IBAN
13d146a8-bb97-44e0-9f12-f5f6fbc5232b,Debit Interest Agreement Basic Payment Agreement IBAN,Debit Interest Agreement Basic Payment Agreement IBAN,,HN_DRB_DIA,DIA_BK,,The IBAN of a Basic Payment Agreement associated with the debit interest agreement,A34,HN_DRB_DIA > DIA_BK
13d146a8-bb97-44e0-9f12-f5f6fbc5232b,Debit Interest Agreement Basic Payment Agreement IBAN,Debit Interest Agreement Basic Payment Agreement IBAN,,HN_DRB_DIA,PYMT_AGRM_FK,,The IBAN of a Basic Payment Agreement associated with the debit interest agreement,A34,HN_DRB_DIA > PYMT_AGRM_FK
13d146a8-bb97-44e0-9f12-f5f6fbc5232b,Debit Interest Agreement Basic Payment Agreement IBAN,Debit Interest Agreement Basic Payment Agreement IBAN,Schema_OWNER_PUB,PM_VWH2MTZU6JXVWTYDB62X35GAKZU,DIA_BBO_IBAN,dq-db.dq.Schema_OWNER_PUB.PM_VWH2MTZU6JXVWTYDB62X35GAKZU.DIA_BBO_IBAN,The IBAN of a Basic Payment Agreement associated with the debit interest agreement,A34,Schema_OWNER_PUB > PM_VWH2MTZU6JXVWTYDB62X35GAKZU > DIA_BBO_IBAN
27a6bcb6-2bb3-41af-9590-eabc50d0c1ff,Debit Interest Agreement Calculation Method Code,Debit Interest Agreement Calculation Method Code,Schema_dbo,DIA_DS,DIA_CMTH_CODE,dq-db.dq.Schema_dbo.DIA_DS.DIA_CMTH_CODE,The code indicating the calculation method of the debit interest agreement,A1,Schema_dbo > DIA_DS > DIA_CMTH_CODE
27a6bcb6-2bb3-41af-9590-eabc50d0c1ff,Debit Interest Agreement Calculation Method Code,Debit Interest Agreement Calculation Method Code,Schema_OWNER_PUB,DIA_DS__BES_DI_1782D3752D601,DIA_CMTH_CODE,dq-db.dq.Schema_OWNER_PUB.DIA_DS__BES_DI_1782D3752D601.DIA_CMTH_CODE,The code indicating the calculation method of the debit interest agreement,A1,Schema_OWNER_PUB > DIA_DS__BES_DI_1782D3752D601 > DIA_CMTH_CODE
27a6bcb6-2bb3-41af-9590-eabc50d0c1ff,Debit Interest Agreement Calculation Method Code,Debit Interest Agreement Calculation Method Code,Schema_dbo,DIA_MS,DIA_CMTH_CODE,dq-db.dq.Schema_dbo.DIA_MS.DIA_CMTH_CODE,The code indicating the calculation method of the debit interest agreement,A1,Schema_dbo > DIA_MS > DIA_CMTH_CODE
27a6bcb6-2bb3-41af-9590-eabc50d0c1ff,Debit Interest Agreement Calculation Method Code,Debit Interest Agreement Calculation Method Code,,HN_DRB_DIA,DIA_CMTH_CODE,,The code indicating the calculation method of the debit interest agreement,A1,HN_DRB_DIA > DIA_CMTH_CODE
27a6bcb6-2bb3-41af-9590-eabc50d0c1ff,Debit Interest Agreement Calculation Method Code,Debit Interest Agreement Calculation Method Code,Schema_OWNER_PUB,PM_VWH2MTZU6JXVWTYDB62X35GAKZU,DIA_CMTH_CODE,dq-db.dq.Schema_OWNER_PUB.PM_VWH2MTZU6JXVWTYDB62X35GAKZU.DIA_CMTH_CODE,The code indicating the calculation method of the debit interest agreement,A1,Schema_OWNER_PUB > PM_VWH2MTZU6JXVWTYDB62X35GAKZU > DIA_CMTH_CODE
27a6bcb6-2bb3-41af-9590-eabc50d0c1ff,Debit Interest Agreement Calculation Method Code,Debit Interest Agreement Calculation Method Code,Schema_safe,DIA_DS,DIA_CMTH_CODE,dq-db.dq.Schema_safe.DIA_DS.DIA_CMTH_CODE,The code indicating the calculation method of the debit interest agreement,A1,Schema_safe > DIA_DS > DIA_CMTH_CODE
27a6bcb6-2bb3-41af-9590-eabc50d0c1ff,Debit Interest Agreement Calculation Method Code,Debit Interest Agreement Calculation Method Code,Schema_dih,DIA_DS,DIA_CMTH_CODE,dq-db.dq.Schema_dih.DIA_DS.DIA_CMTH_CODE,The code indicating the calculation method of the debit interest agreement,A1,Schema_dih > DIA_DS > DIA_CMTH_CODE
27a6bcb6-2bb3-41af-9590-eabc50d0c1ff,Debit Interest Agreement Calculation Method Code,Debit Interest Agreement Calculation Method Code,Schema_cliq,DIA_DS,DIA_CMTH_CODE,dq-db.dq.Schema_cliq.DIA_DS.DIA_CMTH_CODE,The code indicating the calculation method of the debit interest agreement,A1,Schema_cliq > DIA_DS > DIA_CMTH_CODE
27a6bcb6-2bb3-41af-9590-eabc50d0c1ff,Debit Interest Agreement Calculation Method Code,Debit Interest Agreement Calculation Method Code,Schema_split,DIA_DS,DIA_CMTH_CODE,dq-db.dq.Schema_split.DIA_DS.DIA_CMTH_CODE,The code indicating the calculation method of the debit interest agreement,A1,Schema_split > DIA_DS > DIA_CMTH_CODE
27a6bcb6-2bb3-41af-9590-eabc50d0c1ff,Debit Interest Agreement Calculation Method Code,Debit Interest Agreement Calculation Method Code,Schema_gfportal,DIA_DS,DIA_CMTH_CODE,dq-db.dq.Schema_gfportal.DIA_DS.DIA_CMTH_CODE,The code indicating the calculation method of the debit interest agreement,A1,Schema_gfportal > DIA_DS > DIA_CMTH_CODE
27a6bcb6-2bb3-41af-9590-eabc50d0c1ff,Debit Interest Agreement Calculation Method Code,Debit Interest Agreement Calculation Method Code,Schema_cliq,DIA_MS,DIA_CMTH_CODE,dq-db.dq.Schema_cliq.DIA_MS.DIA_CMTH_CODE,The code indicating the calculation method of the debit interest agreement,A1,Schema_cliq > DIA_MS > DIA_CMTH_CODE
27a6bcb6-2bb3-41af-9590-eabc50d0c1ff,Debit Interest Agreement Calculation Method Code,Debit Interest Agreement Calculation Method Code,Schema_gfportal,DIA_MS,DIA_CMTH_CODE,dq-db.dq.Schema_gfportal.DIA_MS.DIA_CMTH_CODE,The code indicating the calculation method of the debit interest agreement,A1,Schema_gfportal > DIA_MS > DIA_CMTH_CODE
27a6bcb6-2bb3-41af-9590-eabc50d0c1ff,Debit Interest Agreement Calculation Method Code,Debit Interest Agreement Calculation Method Code,Schema_gfs,DIA_DS,DIA_CMTH_CODE,dq-db.dq.Schema_gfs.DIA_DS.DIA_CMTH_CODE,The code indicating the calculation method of the debit interest agreement,A1,Schema_gfs > DIA_DS > DIA_CMTH_CODE
27a6bcb6-2bb3-41af-9590-eabc50d0c1ff,Debit Interest Agreement Calculation Method Code,Debit Interest Agreement Calculation Method Code,Schema_tdf,DIA_DS,DIA_CMTH_CODE,dq-db.dq.Schema_tdf.DIA_DS.DIA_CMTH_CODE,The code indicating the calculation method of the debit interest agreement,A1,Schema_tdf > DIA_DS > DIA_CMTH_CODE
27a6bcb6-2bb3-41af-9590-eabc50d0c1ff,Debit Interest Agreement Calculation Method Code,Debit Interest Agreement Calculation Method Code,Schema_dwfr,DIA_DS,DIA_CMTH_CODE,dq-db.dq.Schema_dwfr.DIA_DS.DIA_CMTH_CODE,The code indicating the calculation method of the debit interest agreement,A1,Schema_dwfr > DIA_DS > DIA_CMTH_CODE
27a6bcb6-2bb3-41af-9590-eabc50d0c1ff,Debit Interest Agreement Calculation Method Code,Debit Interest Agreement Calculation Method Code,Schema_idq,DIA_DS,DIA_CMTH_CODE,dq-db.dq.Schema_idq.DIA_DS.DIA_CMTH_CODE,The code indicating the calculation method of the debit interest agreement,A1,Schema_idq > DIA_DS > DIA_CMTH_CODE
27a6bcb6-2bb3-41af-9590-eabc50d0c1ff,Debit Interest Agreement Calculation Method Code,Debit Interest Agreement Calculation Method Code,Schema_dih,DIA_MS,DIA_CMTH_CODE,dq-db.dq.Schema_dih.DIA_MS.DIA_CMTH_CODE,The code indicating the calculation method of the debit interest agreement,A1,Schema_dih > DIA_MS > DIA_CMTH_CODE
27a6bcb6-2bb3-41af-9590-eabc50d0c1ff,Debit Interest Agreement Calculation Method Code,Debit Interest Agreement Calculation Method Code,Schema_tdf,DIA_MS,DIA_CMTH_CODE,dq-db.dq.Schema_tdf.DIA_MS.DIA_CMTH_CODE,The code indicating the calculation method of the debit interest agreement,A1,Schema_tdf > DIA_MS > DIA_CMTH_CODE
62ed0511-901f-46aa-88db-24637bf13020,Debit Interest Agreement Currency Code,Debit Interest Agreement Currency Code,Schema_OWNER_PUB,DIA_DS__BES_DI_1782D3752D601,DIA_CCY_CODE,dq-db.dq.Schema_OWNER_PUB.DIA_DS__BES_DI_1782D3752D601.DIA_CCY_CODE,The code of the currency of the debit interest agreement,A3,Schema_OWNER_PUB > DIA_DS__BES_DI_1782D3752D601 > DIA_CCY_CODE
62ed0511-901f-46aa-88db-24637bf13020,Debit Interest Agreement Currency Code,Debit Interest Agreement Currency Code,Schema_dbo,DIA_MS,DIA_CCY_CODE,dq-db.dq.Schema_dbo.DIA_MS.DIA_CCY_CODE,The code of the currency of the debit interest agreement,A3,Schema_dbo > DIA_MS > DIA_CCY_CODE
62ed0511-901f-46aa-88db-24637bf13020,Debit Interest Agreement Currency Code,Debit Interest Agreement Currency Code,Schema_dbo,DIA_DS,DIA_CCY_CODE,dq-db.dq.Schema_dbo.DIA_DS.DIA_CCY_CODE,The code of the currency of the debit interest agreement,A3,Schema_dbo > DIA_DS > DIA_CCY_CODE
62ed0511-901f-46aa-88db-24637bf13020,Debit Interest Agreement Currency Code,Debit Interest Agreement Currency Code,,HN_DRB_DIA,DIA_CCY_CODE,,The code of the currency of the debit interest agreement,A3,HN_DRB_DIA > DIA_CCY_CODE
62ed0511-901f-46aa-88db-24637bf13020,Debit Interest Agreement Currency Code,Debit Interest Agreement Currency Code,Schema_OWNER_PUB,PM_VWH2MTZU6JXVWTYDB62X35GAKZU,DIA_CCY_CODE,dq-db.dq.Schema_OWNER_PUB.PM_VWH2MTZU6JXVWTYDB62X35GAKZU.DIA_CCY_CODE,The code of the currency of the debit interest agreement,A3,Schema_OWNER_PUB > PM_VWH2MTZU6JXVWTYDB62X35GAKZU > DIA_CCY_CODE
62ed0511-901f-46aa-88db-24637bf13020,Debit Interest Agreement Currency Code,Debit Interest Agreement Currency Code,Schema_cliq,DIA_MS,DIA_CCY_CODE,dq-db.dq.Schema_cliq.DIA_MS.DIA_CCY_CODE,The code of the currency of the debit interest agreement,A3,Schema_cliq > DIA_MS > DIA_CCY_CODE
62ed0511-901f-46aa-88db-24637bf13020,Debit Interest Agreement Currency Code,Debit Interest Agreement Currency Code,Schema_dih,DIA_MS,DIA_CCY_CODE,dq-db.dq.Schema_dih.DIA_MS.DIA_CCY_CODE,The code of the currency of the debit interest agreement,A3,Schema_dih > DIA_MS > DIA_CCY_CODE
62ed0511-901f-46aa-88db-24637bf13020,Debit Interest Agreement Currency Code,Debit Interest Agreement Currency Code,Schema_gfportal,DIA_MS,DIA_CCY_CODE,dq-db.dq.Schema_gfportal.DIA_MS.DIA_CCY_CODE,The code of the currency of the debit interest agreement,A3,Schema_gfportal > DIA_MS > DIA_CCY_CODE
62ed0511-901f-46aa-88db-24637bf13020,Debit Interest Agreement Currency Code,Debit Interest Agreement Currency Code,Schema_cliq,DIA_DS,DIA_CCY_CODE,dq-db.dq.Schema_cliq.DIA_DS.DIA_CCY_CODE,The code of the currency of the debit interest agreement,A3,Schema_cliq > DIA_DS > DIA_CCY_CODE
62ed0511-901f-46aa-88db-24637bf13020,Debit Interest Agreement Currency Code,Debit Interest Agreement Currency Code,Schema_dwfr,DIA_DS,DIA_CCY_CODE,dq-db.dq.Schema_dwfr.DIA_DS.DIA_CCY_CODE,The code of the currency of the debit interest agreement,A3,Schema_dwfr > DIA_DS > DIA_CCY_CODE
62ed0511-901f-46aa-88db-24637bf13020,Debit Interest Agreement Currency Code,Debit Interest Agreement Currency Code,Schema_tdf,DIA_DS,DIA_CCY_CODE,dq-db.dq.Schema_tdf.DIA_DS.DIA_CCY_CODE,The code of the currency of the debit interest agreement,A3,Schema_tdf > DIA_DS > DIA_CCY_CODE
62ed0511-901f-46aa-88db-24637bf13020,Debit Interest Agreement Currency Code,Debit Interest Agreement Currency Code,Schema_dih,DIA_DS,DIA_CCY_CODE,dq-db.dq.Schema_dih.DIA_DS.DIA_CCY_CODE,The code of the currency of the debit interest agreement,A3,Schema_dih > DIA_DS > DIA_CCY_CODE
62ed0511-901f-46aa-88db-24637bf13020,Debit Interest Agreement Currency Code,Debit Interest Agreement Currency Code,Schema_gfs,DIA_DS,DIA_CCY_CODE,dq-db.dq.Schema_gfs.DIA_DS.DIA_CCY_CODE,The code of the currency of the debit interest agreement,A3,Schema_gfs > DIA_DS > DIA_CCY_CODE
62ed0511-901f-46aa-88db-24637bf13020,Debit Interest Agreement Currency Code,Debit Interest Agreement Currency Code,Schema_idq,DIA_DS,DIA_CCY_CODE,dq-db.dq.Schema_idq.DIA_DS.DIA_CCY_CODE,The code of the currency of the debit interest agreement,A3,Schema_idq > DIA_DS > DIA_CCY_CODE
62ed0511-901f-46aa-88db-24637bf13020,Debit Interest Agreement Currency Code,Debit Interest Agreement Currency Code,Schema_tdf,DIA_MS,DIA_CCY_CODE,dq-db.dq.Schema_tdf.DIA_MS.DIA_CCY_CODE,The code of the currency of the debit interest agreement,A3,Schema_tdf > DIA_MS > DIA_CCY_CODE
62ed0511-901f-46aa-88db-24637bf13020,Debit Interest Agreement Currency Code,Debit Interest Agreement Currency Code,Schema_safe,DIA_DS,DIA_CCY_CODE,dq-db.dq.Schema_safe.DIA_DS.DIA_CCY_CODE,The code of the currency of the debit interest agreement,A3,Schema_safe > DIA_DS > DIA_CCY_CODE
62ed0511-901f-46aa-88db-24637bf13020,Debit Interest Agreement Currency Code,Debit Interest Agreement Currency Code,Schema_gfportal,DIA_DS,DIA_CCY_CODE,dq-db.dq.Schema_gfportal.DIA_DS.DIA_CCY_CODE,The code of the currency of the debit interest agreement,A3,Schema_gfportal > DIA_DS > DIA_CCY_CODE
62ed0511-901f-46aa-88db-24637bf13020,Debit Interest Agreement Currency Code,Debit Interest Agreement Currency Code,Schema_split,DIA_DS,DIA_CCY_CODE,dq-db.dq.Schema_split.DIA_DS.DIA_CCY_CODE,The code of the currency of the debit interest agreement,A3,Schema_split > DIA_DS > DIA_CCY_CODE
62ed0511-901f-46aa-88db-24637bf13020,Debit Interest Agreement Currency Code,Debit Interest Agreement Currency Code,,HN_DRB_DIA,DIA_BK,,The code of the currency of the debit interest agreement,A3,HN_DRB_DIA > DIA_BK
62ed0511-901f-46aa-88db-24637bf13020,Debit Interest Agreement Currency Code,Debit Interest Agreement Currency Code,,HN_DRB_DIA,PYMT_AGRM_FK,,The code of the currency of the debit interest agreement,A3,HN_DRB_DIA > PYMT_AGRM_FK
e614ba55-e378-4ba1-b646-66da3aab52c0,Debit Interest Agreement Debit Interest Structure Bank Code,Debit Interest Agreement Debit Interest Structure Bank Code,Schema_OWNER_PUB,DIA_DS__BES_DI_1782D3752D601,DIA_DIS_BNK_CODE,dq-db.dq.Schema_OWNER_PUB.DIA_DS__BES_DI_1782D3752D601.DIA_DIS_BNK_CODE,The code of the bank that can use the debit interest structure for a debit interest agreement.,N4,Schema_OWNER_PUB > DIA_DS__BES_DI_1782D3752D601 > DIA_DIS_BNK_CODE
e614ba55-e378-4ba1-b646-66da3aab52c0,Debit Interest Agreement Debit Interest Structure Bank Code,Debit Interest Agreement Debit Interest Structure Bank Code,Schema_dbo,DIA_MS,DIA_DIS_BNK_CODE,dq-db.dq.Schema_dbo.DIA_MS.DIA_DIS_BNK_CODE,The code of the bank that can use the debit interest structure for a debit interest agreement.,N4,Schema_dbo > DIA_MS > DIA_DIS_BNK_CODE
e614ba55-e378-4ba1-b646-66da3aab52c0,Debit Interest Agreement Debit Interest Structure Bank Code,Debit Interest Agreement Debit Interest Structure Bank Code,Schema_dbo,DIA_DS,DIA_DIS_BNK_CODE,dq-db.dq.Schema_dbo.DIA_DS.DIA_DIS_BNK_CODE,The code of the bank that can use the debit interest structure for a debit interest agreement.,N4,Schema_dbo > DIA_DS > DIA_DIS_BNK_CODE
e614ba55-e378-4ba1-b646-66da3aab52c0,Debit Interest Agreement Debit Interest Structure Bank Code,Debit Interest Agreement Debit Interest Structure Bank Code,Schema_dih,DIA_MS,DIA_DIS_BNK_CODE,dq-db.dq.Schema_dih.DIA_MS.DIA_DIS_BNK_CODE,The code of the bank that can use the debit interest structure for a debit interest agreement.,N4,Schema_dih > DIA_MS > DIA_DIS_BNK_CODE
e614ba55-e378-4ba1-b646-66da3aab52c0,Debit Interest Agreement Debit Interest Structure Bank Code,Debit Interest Agreement Debit Interest Structure Bank Code,Schema_idq,DIA_DS,DIA_DIS_BNK_CODE,dq-db.dq.Schema_idq.DIA_DS.DIA_DIS_BNK_CODE,The code of the bank that can use the debit interest structure for a debit interest agreement.,N4,Schema_idq > DIA_DS > DIA_DIS_BNK_CODE
e614ba55-e378-4ba1-b646-66da3aab52c0,Debit Interest Agreement Debit Interest Structure Bank Code,Debit Interest Agreement Debit Interest Structure Bank Code,Schema_tdf,DIA_DS,DIA_DIS_BNK_CODE,dq-db.dq.Schema_tdf.DIA_DS.DIA_DIS_BNK_CODE,The code of the bank that can use the debit interest structure for a debit interest agreement.,N4,Schema_tdf > DIA_DS > DIA_DIS_BNK_CODE
e614ba55-e378-4ba1-b646-66da3aab52c0,Debit Interest Agreement Debit Interest Structure Bank Code,Debit Interest Agreement Debit Interest Structure Bank Code,Schema_dih,DIA_DS,DIA_DIS_BNK_CODE,dq-db.dq.Schema_dih.DIA_DS.DIA_DIS_BNK_CODE,The code of the bank that can use the debit interest structure for a debit interest agreement.,N4,Schema_dih > DIA_DS > DIA_DIS_BNK_CODE
e614ba55-e378-4ba1-b646-66da3aab52c0,Debit Interest Agreement Debit Interest Structure Bank Code,Debit Interest Agreement Debit Interest Structure Bank Code,Schema_gfs,DIA_DS,DIA_DIS_BNK_CODE,dq-db.dq.Schema_gfs.DIA_DS.DIA_DIS_BNK_CODE,The code of the bank that can use the debit interest structure for a debit interest agreement.,N4,Schema_gfs > DIA_DS > DIA_DIS_BNK_CODE
e614ba55-e378-4ba1-b646-66da3aab52c0,Debit Interest Agreement Debit Interest Structure Bank Code,Debit Interest Agreement Debit Interest Structure Bank Code,Schema_tdf,DIA_MS,DIA_DIS_BNK_CODE,dq-db.dq.Schema_tdf.DIA_MS.DIA_DIS_BNK_CODE,The code of the bank that can use the debit interest structure for a debit interest agreement.,N4,Schema_tdf > DIA_MS > DIA_DIS_BNK_CODE
e614ba55-e378-4ba1-b646-66da3aab52c0,Debit Interest Agreement Debit Interest Structure Bank Code,Debit Interest Agreement Debit Interest Structure Bank Code,Schema_cliq,DIA_DS,DIA_DIS_BNK_CODE,dq-db.dq.Schema_cliq.DIA_DS.DIA_DIS_BNK_CODE,The code of the bank that can use the debit interest structure for a debit interest agreement.,N4,Schema_cliq > DIA_DS > DIA_DIS_BNK_CODE
e614ba55-e378-4ba1-b646-66da3aab52c0,Debit Interest Agreement Debit Interest Structure Bank Code,Debit Interest Agreement Debit Interest Structure Bank Code,Schema_safe,DIA_DS,DIA_DIS_BNK_CODE,dq-db.dq.Schema_safe.DIA_DS.DIA_DIS_BNK_CODE,The code of the bank that can use the debit interest structure for a debit interest agreement.,N4,Schema_safe > DIA_DS > DIA_DIS_BNK_CODE
e614ba55-e378-4ba1-b646-66da3aab52c0,Debit Interest Agreement Debit Interest Structure Bank Code,Debit Interest Agreement Debit Interest Structure Bank Code,Schema_dwfr,DIA_DS,DIA_DIS_BNK_CODE,dq-db.dq.Schema_dwfr.DIA_DS.DIA_DIS_BNK_CODE,The code of the bank that can use the debit interest structure for a debit interest agreement.,N4,Schema_dwfr > DIA_DS > DIA_DIS_BNK_CODE
e614ba55-e378-4ba1-b646-66da3aab52c0,Debit Interest Agreement Debit Interest Structure Bank Code,Debit Interest Agreement Debit Interest Structure Bank Code,Schema_cliq,DIA_MS,DIA_DIS_BNK_CODE,dq-db.dq.Schema_cliq.DIA_MS.DIA_DIS_BNK_CODE,The code of the bank that can use the debit interest structure for a debit interest agreement.,N4,Schema_cliq > DIA_MS > DIA_DIS_BNK_CODE
