asset_id,logical_name,physical_mapping_full_name,assignment_type,business_data_element_name
570ee08a-7ac1-47a2-9c1b-305bdb5e43ed,Currency Code,Schema_tdm > BSC_PYMT_AGRM_MS > CCY_CODE,leading,Product Arrangement: Original Currency Code
570ee08a-7ac1-47a2-9c1b-305bdb5e43ed,Currency Code,Schema_dwfr > DUMMY_RCNCL_PYMT_AC_MS > CCY_CODE,leading,Product Arrangement: Original Currency Code
570ee08a-7ac1-47a2-9c1b-305bdb5e43ed,Currency Code,Schema_dwfr > LOAN_YREARNDINTAMT_GLIN_CLS_MS > CCY_CODE,leading,Product Arrangement: Original Currency Code
570ee08a-7ac1-47a2-9c1b-305bdb5e43ed,Currency Code,Schema_dwfr > LOAN_YREDINTA_GLIN_LGCY_CLS_MS > CCY_CODE,leading,Product Arrangement: Original Currency Code
570ee08a-7ac1-47a2-9c1b-305bdb5e43ed,Currency Code,Schema_tdm > BSC_PYMT_AGRM_DS > CCY_CODE,leading,Product Arrangement: Original Currency Code
570ee08a-7ac1-47a2-9c1b-305bdb5e43ed,Currency Code,Schema_dwfr > CCY_CODE_DS > CCY_CODE,leading,Product Arrangement: Original Currency Code
570ee08a-7ac1-47a2-9c1b-305bdb5e43ed,Currency Code,Schema_dih > BSC_PYMT_AGRM_DS > CCY_CODE,leading,Product Arrangement: Original Currency Code
570ee08a-7ac1-47a2-9c1b-305bdb5e43ed,Currency Code,Schema_safe > BSC_PYMT_AGRM_DS > CCY_CODE,leading,Product Arrangement: Original Currency Code
570ee08a-7ac1-47a2-9c1b-305bdb5e43ed,Currency Code,Schema_dih > BSC_PYMT_AGRM_TXN_BAL_IND_MS > CCY_CODE,leading,Product Arrangement: Original Currency Code
570ee08a-7ac1-47a2-9c1b-305bdb5e43ed,Currency Code,Schema_gfportal > BSC_PYMT_AGRM_DS > CCY_CODE,leading,Product Arrangement: Original Currency Code
570ee08a-7ac1-47a2-9c1b-305bdb5e43ed,Currency Code,Schema_dwfr > BSC_PYMT_AGRM_MS > CCY_CODE,leading,Product Arrangement: Original Currency Code
570ee08a-7ac1-47a2-9c1b-305bdb5e43ed,Currency Code,HN_DRB_PYMT_AGRM > AR_FK,leading,Product Arrangement: Original Currency Code
570ee08a-7ac1-47a2-9c1b-305bdb5e43ed,Currency Code,HN_DRB_PYMT_AGRM > PYMT_AGRM_BK,leading,Product Arrangement: Original Currency Code
570ee08a-7ac1-47a2-9c1b-305bdb5e43ed,Currency Code,Schema_tdf > GRFD_PYMT_BAL_CMPSN_AMTS_MS > CCY_CODE,leading,Product Arrangement: Original Currency Code
6c679070-ee95-42ca-a0fa-aaeb200e9b5e,Currency Smallest Unit Balance,Schema_dbo > CRN_AC_RPK_BAL_MS > CCY_SU_BAL,leading,Product Arrangement: Balance Amount
6c679070-ee95-42ca-a0fa-aaeb200e9b5e,Currency Smallest Unit Balance,Schema_OWNER_PUB > PM_VBM4ZM7TDSNFDPW5GO33EJ5MUWE > CCY_SU_BAL,leading,Product Arrangement: Balance Amount
6c679070-ee95-42ca-a0fa-aaeb200e9b5e,Currency Smallest Unit Balance,Schema_dbo > CRN_AC_BAL_MS > CCY_SU_BAL,leading,Product Arrangement: Balance Amount
6c679070-ee95-42ca-a0fa-aaeb200e9b5e,Currency Smallest Unit Balance,Schema_dbo > CRN_AC_BAL_DS > CCY_SU_BAL,leading,Product Arrangement: Balance Amount
6c679070-ee95-42ca-a0fa-aaeb200e9b5e,Currency Smallest Unit Balance,Schema_OWNER_PUB > CRN_AC_B__BES_CR_1D337D25E20CF > CCY_SU_BAL,leading,Product Arrangement: Balance Amount
6c679070-ee95-42ca-a0fa-aaeb200e9b5e,Currency Smallest Unit Balance,Schema_OWNER_PUB > CRN_AC_R__BES_CR_17CA07BA72998 > CCY_SU_BAL,leading,Product Arrangement: Balance Amount
6c679070-ee95-42ca-a0fa-aaeb200e9b5e,Currency Smallest Unit Balance,Schema_OWNER_PUB > PM_VCZRRFZFJYMDES3XQXAQ3E6QLTU > CCY_SU_BAL,leading,Product Arrangement: Balance Amount
6c679070-ee95-42ca-a0fa-aaeb200e9b5e,Currency Smallest Unit Balance,Schema_dih > CRN_AC_BAL_DS > CCY_SU_BAL,leading,Product Arrangement: Balance Amount
6c679070-ee95-42ca-a0fa-aaeb200e9b5e,Currency Smallest Unit Balance,Schema_bankanaly > CRN_AC_BAL_DS > CCY_SU_BAL,leading,Product Arrangement: Balance Amount
6c679070-ee95-42ca-a0fa-aaeb200e9b5e,Currency Smallest Unit Balance,Schema_gfs > CRN_AC_RPK_BAL_MS > CCY_SU_BAL,leading,Product Arrangement: Balance Amount
6c679070-ee95-42ca-a0fa-aaeb200e9b5e,Currency Smallest Unit Balance,Schema_hov > CRN_AC_RPK_BAL_MS > CCY_SU_BAL,leading,Product Arrangement: Balance Amount
6c679070-ee95-42ca-a0fa-aaeb200e9b5e,Currency Smallest Unit Balance,Schema_hov > CRN_AC_BAL_MS > CCY_SU_BAL,leading,Product Arrangement: Balance Amount
6c679070-ee95-42ca-a0fa-aaeb200e9b5e,Currency Smallest Unit Balance,Schema_dgs > CRN_AC_RPK_BAL_MS > CCY_SU_BAL,leading,Product Arrangement: Balance Amount
6c679070-ee95-42ca-a0fa-aaeb200e9b5e,Currency Smallest Unit Balance,Schema_dwfr > CRN_AC_RPK_BAL_MS > CCY_SU_BAL,leading,Product Arrangement: Balance Amount
6c679070-ee95-42ca-a0fa-aaeb200e9b5e,Currency Smallest Unit Balance,Schema_prommise > CRN_AC_RPK_BAL_MS > CCY_SU_BAL,leading,Product Arrangement: Balance Amount
6c679070-ee95-42ca-a0fa-aaeb200e9b5e,Currency Smallest Unit Balance,Schema_tdm > CRN_AC_RPK_BAL_MS > CCY_SU_BAL,leading,Product Arrangement: Balance Amount
6c679070-ee95-42ca-a0fa-aaeb200e9b5e,Currency Smallest Unit Balance,Schema_gfs > CRN_AC_BAL_DS > CCY_SU_BAL,leading,Product Arrangement: Balance Amount
6c679070-ee95-42ca-a0fa-aaeb200e9b5e,Currency Smallest Unit Balance,Schema_bankanaly > CRN_AC_RPK_BAL_MS > CCY_SU_BAL,leading,Product Arrangement: Balance Amount
6c679070-ee95-42ca-a0fa-aaeb200e9b5e,Currency Smallest Unit Balance,Schema_tdf > CRN_AC_BAL_MS > CCY_SU_BAL,leading,Product Arrangement: Balance Amount
6c679070-ee95-42ca-a0fa-aaeb200e9b5e,Currency Smallest Unit Balance,Schema_dwfr > CRN_AC_BAL_DS > CCY_SU_BAL,leading,Product Arrangement: Balance Amount
6c679070-ee95-42ca-a0fa-aaeb200e9b5e,Currency Smallest Unit Balance,Schema_rch > CRN_AC_BAL_DS > CCY_SU_BAL,leading,Product Arrangement: Balance Amount
6c679070-ee95-42ca-a0fa-aaeb200e9b5e,Currency Smallest Unit Balance,Schema_tdf > CRN_AC_BAL_DS > CCY_SU_BAL,leading,Product Arrangement: Balance Amount
6c679070-ee95-42ca-a0fa-aaeb200e9b5e,Currency Smallest Unit Balance,Schema_cliq > CRN_AC_BAL_DS > CCY_SU_BAL,leading,Product Arrangement: Balance Amount
6c679070-ee95-42ca-a0fa-aaeb200e9b5e,Currency Smallest Unit Balance,Schema_cliq > CRN_AC_BAL_MS > CCY_SU_BAL,leading,Product Arrangement: Balance Amount
6c679070-ee95-42ca-a0fa-aaeb200e9b5e,Currency Smallest Unit Balance,Schema_split > CRN_AC_BAL_MS > CCY_SU_BAL,leading,Product Arrangement: Balance Amount
6c679070-ee95-42ca-a0fa-aaeb200e9b5e,Currency Smallest Unit Balance,Schema_split > CRN_AC_RPK_BAL_MS > CCY_SU_BAL,leading,Product Arrangement: Balance Amount
6c679070-ee95-42ca-a0fa-aaeb200e9b5e,Currency Smallest Unit Balance,Schema_tdf > CRN_AC_RPK_BAL_MS > CCY_SU_BAL,leading,Product Arrangement: Balance Amount
6c679070-ee95-42ca-a0fa-aaeb200e9b5e,Currency Smallest Unit Balance,Schema_gfportal > CRN_AC_BAL_DS > CCY_SU_BAL,leading,Product Arrangement: Balance Amount
6c679070-ee95-42ca-a0fa-aaeb200e9b5e,Currency Smallest Unit Balance,Schema_safe > CRN_AC_BAL_DS > CCY_SU_BAL,leading,Product Arrangement: Balance Amount
6c679070-ee95-42ca-a0fa-aaeb200e9b5e,Currency Smallest Unit Balance,Schema_tdm > CRN_AC_BAL_DS > CCY_SU_BAL,leading,Product Arrangement: Balance Amount
6c679070-ee95-42ca-a0fa-aaeb200e9b5e,Currency Smallest Unit Balance,Schema_dgs > CRN_AC_BAL_DS > CCY_SU_BAL,leading,Product Arrangement: Balance Amount
6c679070-ee95-42ca-a0fa-aaeb200e9b5e,Currency Smallest Unit Balance,Schema_prommise > CRN_AC_BAL_DS > CCY_SU_BAL,leading,Product Arrangement: Balance Amount
6c679070-ee95-42ca-a0fa-aaeb200e9b5e,Currency Smallest Unit Balance,Schema_dih > CRN_AC_RPK_BAL_MS > CCY_SU_BAL,leading,Product Arrangement: Balance Amount
6c679070-ee95-42ca-a0fa-aaeb200e9b5e,Currency Smallest Unit Balance,Schema_idq > CRN_AC_RPK_BAL_MS > CCY_SU_BAL,leading,Product Arrangement: Balance Amount
6c679070-ee95-42ca-a0fa-aaeb200e9b5e,Currency Smallest Unit Balance,Schema_dih > CRN_AC_BAL_MS > CCY_SU_BAL,leading,Product Arrangement: Balance Amount
6c679070-ee95-42ca-a0fa-aaeb200e9b5e,Currency Smallest Unit Balance,Schema_gfportal > CRN_AC_RPK_BAL_MS > CCY_SU_BAL,leading,Product Arrangement: Balance Amount
6c679070-ee95-42ca-a0fa-aaeb200e9b5e,Currency Smallest Unit Balance,HN_DRB_CRN_AC_BAL > BAL_AMT,leading,Product Arrangement: Balance Amount
6c679070-ee95-42ca-a0fa-aaeb200e9b5e,Currency Smallest Unit Balance,HN_DRB_CRN_AC_RPK_BAL > BAL_AMT,leading,Product Arrangement: Balance Amount
98e55415-d949-47b4-bd09-41eb0b041937,Current Account Accounting Entry CET Datetime,,leading,Payment Transaction: Payment Transaction Date
98e55415-d949-47b4-bd09-41eb0b041937,Current Account Accounting Entry CET Datetime,,leading,Payment Transaction: Payment Transaction Date
98e55415-d949-47b4-bd09-41eb0b041937,Current Account Accounting Entry CET Datetime,,leading,Payment Transaction: Payment Transaction Date
98e55415-d949-47b4-bd09-41eb0b041937,Current Account Accounting Entry CET Datetime,,leading,Payment Transaction: Payment Transaction Date
98e55415-d949-47b4-bd09-41eb0b041937,Current Account Accounting Entry CET Datetime,,leading,Payment Transaction: Payment Transaction Date
98e55415-d949-47b4-bd09-41eb0b041937,Current Account Accounting Entry CET Datetime,,leading,Payment Transaction: Payment Transaction Date
98e55415-d949-47b4-bd09-41eb0b041937,Current Account Accounting Entry CET Datetime,,leading,Payment Transaction: Payment Transaction Date
98e55415-d949-47b4-bd09-41eb0b041937,Current Account Accounting Entry CET Datetime,,leading,Payment Transaction: Payment Transaction Date
27a6bcb6-2bb3-41af-9590-eabc50d0c1ff,Debit Interest Agreement Calculation Method Code,Schema_dbo > DIA_DS > DIA_CMTH_CODE,supporting,Interest Arrangement: Day Count Method
27a6bcb6-2bb3-41af-9590-eabc50d0c1ff,Debit Interest Agreement Calculation Method Code,Schema_OWNER_PUB > DIA_DS__BES_DI_1782D3752D601 > DIA_CMTH_CODE,supporting,Interest Arrangement: Day Count Method
27a6bcb6-2bb3-41af-9590-eabc50d0c1ff,Debit Interest Agreement Calculation Method Code,Schema_dbo > DIA_MS > DIA_CMTH_CODE,supporting,Interest Arrangement: Day Count Method
27a6bcb6-2bb3-41af-9590-eabc50d0c1ff,Debit Interest Agreement Calculation Method Code,HN_DRB_DIA > DIA_CMTH_CODE,supporting,Interest Arrangement: Day Count Method
27a6bcb6-2bb3-41af-9590-eabc50d0c1ff,Debit Interest Agreement Calculation Method Code,Schema_OWNER_PUB > PM_VWH2MTZU6JXVWTYDB62X35GAKZU > DIA_CMTH_CODE,supporting,Interest Arrangement: Day Count Method
27a6bcb6-2bb3-41af-9590-eabc50d0c1ff,Debit Interest Agreement Calculation Method Code,Schema_safe > DIA_DS > DIA_CMTH_CODE,supporting,Interest Arrangement: Day Count Method
27a6bcb6-2bb3-41af-9590-eabc50d0c1ff,Debit Interest Agreement Calculation Method Code,Schema_dih > DIA_DS > DIA_CMTH_CODE,supporting,Interest Arrangement: Day Count Method
27a6bcb6-2bb3-41af-9590-eabc50d0c1ff,Debit Interest Agreement Calculation Method Code,Schema_cliq > DIA_DS > DIA_CMTH_CODE,supporting,Interest Arrangement: Day Count Method
27a6bcb6-2bb3-41af-9590-eabc50d0c1ff,Debit Interest Agreement Calculation Method Code,Schema_split > DIA_DS > DIA_CMTH_CODE,supporting,Interest Arrangement: Day Count Method
27a6bcb6-2bb3-41af-9590-eabc50d0c1ff,Debit Interest Agreement Calculation Method Code,Schema_gfportal > DIA_DS > DIA_CMTH_CODE,supporting,Interest Arrangement: Day Count Method
27a6bcb6-2bb3-41af-9590-eabc50d0c1ff,Debit Interest Agreement Calculation Method Code,Schema_cliq > DIA_MS > DIA_CMTH_CODE,supporting,Interest Arrangement: Day Count Method
27a6bcb6-2bb3-41af-9590-eabc50d0c1ff,Debit Interest Agreement Calculation Method Code,Schema_gfportal > DIA_MS > DIA_CMTH_CODE,supporting,Interest Arrangement: Day Count Method
27a6bcb6-2bb3-41af-9590-eabc50d0c1ff,Debit Interest Agreement Calculation Method Code,Schema_gfs > DIA_DS > DIA_CMTH_CODE,supporting,Interest Arrangement: Day Count Method
27a6bcb6-2bb3-41af-9590-eabc50d0c1ff,Debit Interest Agreement Calculation Method Code,Schema_tdf > DIA_DS > DIA_CMTH_CODE,supporting,Interest Arrangement: Day Count Method
27a6bcb6-2bb3-41af-9590-eabc50d0c1ff,Debit Interest Agreement Calculation Method Code,Schema_dwfr > DIA_DS > DIA_CMTH_CODE,supporting,Interest Arrangement: Day Count Method
27a6bcb6-2bb3-41af-9590-eabc50d0c1ff,Debit Interest Agreement Calculation Method Code,Schema_idq > DIA_DS > DIA_CMTH_CODE,supporting,Interest Arrangement: Day Count Method
27a6bcb6-2bb3-41af-9590-eabc50d0c1ff,Debit Interest Agreement Calculation Method Code,Schema_dih > DIA_MS > DIA_CMTH_CODE,supporting,Interest Arrangement: Day Count Method
27a6bcb6-2bb3-41af-9590-eabc50d0c1ff,Debit Interest Agreement Calculation Method Code,Schema_tdf > DIA_MS > DIA_CMTH_CODE,supporting,Interest Arrangement: Day Count Method
7e1561a9-aa8c-47dc-9e96-7f990250503a,Debit Interest Agreement Debit Interest Structure Id,Schema_dbo > DIA_DS > DIA_DIS_ID,supporting,Interest Arrangement: Interest Arrangement Identifier
7e1561a9-aa8c-47dc-9e96-7f990250503a,Debit Interest Agreement Debit Interest Structure Id,Schema_dbo > DIA_MS > DIA_DIS_ID,supporting,Interest Arrangement: Interest Arrangement Identifier
7e1561a9-aa8c-47dc-9e96-7f990250503a,Debit Interest Agreement Debit Interest Structure Id,Schema_OWNER_PUB > DIA_DS__BES_DI_1782D3752D601 > DIA_DIS_ID,supporting,Interest Arrangement: Interest Arrangement Identifier
7e1561a9-aa8c-47dc-9e96-7f990250503a,Debit Interest Agreement Debit Interest Structure Id,Schema_OWNER_PUB > PM_VWH2MTZU6JXVWTYDB62X35GAKZU > DIA_DIS_ID,supporting,Interest Arrangement: Interest Arrangement Identifier
7e1561a9-aa8c-47dc-9e96-7f990250503a,Debit Interest Agreement Debit Interest Structure Id,Schema_cliq > DIA_DS > DIA_DIS_ID,supporting,Interest Arrangement: Interest Arrangement Identifier
7e1561a9-aa8c-47dc-9e96-7f990250503a,Debit Interest Agreement Debit Interest Structure Id,Schema_gfportal > DIA_MS > DIA_DIS_ID,supporting,Interest Arrangement: Interest Arrangement Identifier
7e1561a9-aa8c-47dc-9e96-7f990250503a,Debit Interest Agreement Debit Interest Structure Id,Schema_dih > DIA_DS > DIA_DIS_ID,supporting,Interest Arrangement: Interest Arrangement Identifier
7e1561a9-aa8c-47dc-9e96-7f990250503a,Debit Interest Agreement Debit Interest Structure Id,Schema_dih > DIA_MS > DIA_DIS_ID,supporting,Interest Arrangement: Interest Arrangement Identifier
7e1561a9-aa8c-47dc-9e96-7f990250503a,Debit Interest Agreement Debit Interest Structure Id,Schema_dwfr > DIA_DS > DIA_DIS_ID,supporting,Interest Arrangement: Interest Arrangement Identifier
7e1561a9-aa8c-47dc-9e96-7f990250503a,Debit Interest Agreement Debit Interest Structure Id,Schema_cliq > DIA_MS > DIA_DIS_ID,supporting,Interest Arrangement: Interest Arrangement Identifier
7e1561a9-aa8c-47dc-9e96-7f990250503a,Debit Interest Agreement Debit Interest Structure Id,Schema_tdf > DIA_DS > DIA_DIS_ID,supporting,Interest Arrangement: Interest Arrangement Identifier
7e1561a9-aa8c-47dc-9e96-7f990250503a,Debit Interest Agreement Debit Interest Structure Id,Schema_gfs > DIA_DS > DIA_DIS_ID,supporting,Interest Arrangement: Interest Arrangement Identifier
7e1561a9-aa8c-47dc-9e96-7f990250503a,Debit Interest Agreement Debit Interest Structure Id,Schema_idq > DIA_DS > DIA_DIS_ID,supporting,Interest Arrangement: Interest Arrangement Identifier
7e1561a9-aa8c-47dc-9e96-7f990250503a,Debit Interest Agreement Debit Interest Structure Id,Schema_safe > DIA_DS > DIA_DIS_ID,supporting,Interest Arrangement: Interest Arrangement Identifier
7e1561a9-aa8c-47dc-9e96-7f990250503a,Debit Interest Agreement Debit Interest Structure Id,Schema_gfportal > DIA_DS > DIA_DIS_ID,supporting,Interest Arrangement: Interest Arrangement Identifier
7e1561a9-aa8c-47dc-9e96-7f990250503a,Debit Interest Agreement Debit Interest Structure Id,Schema_split > DIA_DS > DIA_DIS_ID,supporting,Interest Arrangement: Interest Arrangement Identifier
7e1561a9-aa8c-47dc-9e96-7f990250503a,Debit Interest Agreement Debit Interest Structure Id,Schema_tdf > DIA_MS > DIA_DIS_ID,supporting,Interest Arrangement: Interest Arrangement Identifier
7e1561a9-aa8c-47dc-9e96-7f990250503a,Debit Interest Agreement Debit Interest Structure Id,HN_DRB_DIA > DIS_FK,supporting,Interest Arrangement: Interest Arrangement Identifier
3105ea7f-ea52-4501-ab80-4510b1ecfa98,Debit Interest Structure Add Subtract Percentage,Schema_dbo > DIS_PCT_MS > DIS_ADD_SUB_PCT,leading,Interest Arrangement: Total Spread Percentage
3105ea7f-ea52-4501-ab80-4510b1ecfa98,Debit Interest Structure Add Subtract Percentage,Schema_dbo > DIS_PCT_MS > DIS_ADD_SUB_PCT,supporting,Interest Arrangement: Nominal Interest Rate Percentage
3105ea7f-ea52-4501-ab80-4510b1ecfa98,Debit Interest Structure Add Subtract Percentage,Schema_dbo > DIS_PCT_DS > DIS_ADD_SUB_PCT,leading,Interest Arrangement: Total Spread Percentage
3105ea7f-ea52-4501-ab80-4510b1ecfa98,Debit Interest Structure Add Subtract Percentage,Schema_dbo > DIS_PCT_DS > DIS_ADD_SUB_PCT,supporting,Interest Arrangement: Nominal Interest Rate Percentage
3105ea7f-ea52-4501-ab80-4510b1ecfa98,Debit Interest Structure Add Subtract Percentage,HN_DRB_DIS_PCT > DIS_ADD_SUB_PCT,leading,Interest Arrangement: Total Spread Percentage
3105ea7f-ea52-4501-ab80-4510b1ecfa98,Debit Interest Structure Add Subtract Percentage,HN_DRB_DIS_PCT > DIS_ADD_SUB_PCT,supporting,Interest Arrangement: Nominal Interest Rate Percentage
3105ea7f-ea52-4501-ab80-4510b1ecfa98,Debit Interest Structure Add Subtract Percentage,Schema_OWNER_PUB > DIS_PCT___BES_DI_106D2B1BE60ED > DIS_ADD_SUB_PCT,leading,Interest Arrangement: Total Spread Percentage
3105ea7f-ea52-4501-ab80-4510b1ecfa98,Debit Interest Structure Add Subtract Percentage,Schema_OWNER_PUB > DIS_PCT___BES_DI_106D2B1BE60ED > DIS_ADD_SUB_PCT,supporting,Interest Arrangement: Nominal Interest Rate Percentage
3105ea7f-ea52-4501-ab80-4510b1ecfa98,Debit Interest Structure Add Subtract Percentage,Schema_tdf > DIS_PCT_MS > DIS_ADD_SUB_PCT,leading,Interest Arrangement: Total Spread Percentage
3105ea7f-ea52-4501-ab80-4510b1ecfa98,Debit Interest Structure Add Subtract Percentage,Schema_tdf > DIS_PCT_MS > DIS_ADD_SUB_PCT,supporting,Interest Arrangement: Nominal Interest Rate Percentage
3105ea7f-ea52-4501-ab80-4510b1ecfa98,Debit Interest Structure Add Subtract Percentage,Schema_idq > DIS_PCT_DS > DIS_ADD_SUB_PCT,leading,Interest Arrangement: Total Spread Percentage
3105ea7f-ea52-4501-ab80-4510b1ecfa98,Debit Interest Structure Add Subtract Percentage,Schema_idq > DIS_PCT_DS > DIS_ADD_SUB_PCT,supporting,Interest Arrangement: Nominal Interest Rate Percentage
3105ea7f-ea52-4501-ab80-4510b1ecfa98,Debit Interest Structure Add Subtract Percentage,Schema_dih > DIS_PCT_MS > DIS_ADD_SUB_PCT,leading,Interest Arrangement: Total Spread Percentage
3105ea7f-ea52-4501-ab80-4510b1ecfa98,Debit Interest Structure Add Subtract Percentage,Schema_dih > DIS_PCT_MS > DIS_ADD_SUB_PCT,supporting,Interest Arrangement: Nominal Interest Rate Percentage
3105ea7f-ea52-4501-ab80-4510b1ecfa98,Debit Interest Structure Add Subtract Percentage,Schema_cliq > DIS_PCT_MS > DIS_ADD_SUB_PCT,leading,Interest Arrangement: Total Spread Percentage
3105ea7f-ea52-4501-ab80-4510b1ecfa98,Debit Interest Structure Add Subtract Percentage,Schema_cliq > DIS_PCT_MS > DIS_ADD_SUB_PCT,supporting,Interest Arrangement: Nominal Interest Rate Percentage
3105ea7f-ea52-4501-ab80-4510b1ecfa98,Debit Interest Structure Add Subtract Percentage,Schema_gfportal > DIS_PCT_DS > DIS_ADD_SUB_PCT,leading,Interest Arrangement: Total Spread Percentage
3105ea7f-ea52-4501-ab80-4510b1ecfa98,Debit Interest Structure Add Subtract Percentage,Schema_gfportal > DIS_PCT_DS > DIS_ADD_SUB_PCT,supporting,Interest Arrangement: Nominal Interest Rate Percentage
3105ea7f-ea52-4501-ab80-4510b1ecfa98,Debit Interest Structure Add Subtract Percentage,Schema_dwfr > DIS_PCT_DS > DIS_ADD_SUB_PCT,leading,Interest Arrangement: Total Spread Percentage
3105ea7f-ea52-4501-ab80-4510b1ecfa98,Debit Interest Structure Add Subtract Percentage,Schema_dwfr > DIS_PCT_DS > DIS_ADD_SUB_PCT,supporting,Interest Arrangement: Nominal Interest Rate Percentage
3105ea7f-ea52-4501-ab80-4510b1ecfa98,Debit Interest Structure Add Subtract Percentage,Schema_safe > DIS_PCT_DS > DIS_ADD_SUB_PCT,leading,Interest Arrangement: Total Spread Percentage
3105ea7f-ea52-4501-ab80-4510b1ecfa98,Debit Interest Structure Add Subtract Percentage,Schema_safe > DIS_PCT_DS > DIS_ADD_SUB_PCT,supporting,Interest Arrangement: Nominal Interest Rate Percentage
3105ea7f-ea52-4501-ab80-4510b1ecfa98,Debit Interest Structure Add Subtract Percentage,Schema_gfs > DIS_PCT_DS > DIS_ADD_SUB_PCT,leading,Interest Arrangement: Total Spread Percentage
3105ea7f-ea52-4501-ab80-4510b1ecfa98,Debit Interest Structure Add Subtract Percentage,Schema_gfs > DIS_PCT_DS > DIS_ADD_SUB_PCT,supporting,Interest Arrangement: Nominal Interest Rate Percentage
3105ea7f-ea52-4501-ab80-4510b1ecfa98,Debit Interest Structure Add Subtract Percentage,Schema_dih > DIS_PCT_DS > DIS_ADD_SUB_PCT,leading,Interest Arrangement: Total Spread Percentage
3105ea7f-ea52-4501-ab80-4510b1ecfa98,Debit Interest Structure Add Subtract Percentage,Schema_dih > DIS_PCT_DS > DIS_ADD_SUB_PCT,supporting,Interest Arrangement: Nominal Interest Rate Percentage
3105ea7f-ea52-4501-ab80-4510b1ecfa98,Debit Interest Structure Add Subtract Percentage,Schema_tdf > DIS_PCT_DS > DIS_ADD_SUB_PCT,leading,Interest Arrangement: Total Spread Percentage
3105ea7f-ea52-4501-ab80-4510b1ecfa98,Debit Interest Structure Add Subtract Percentage,Schema_tdf > DIS_PCT_DS > DIS_ADD_SUB_PCT,supporting,Interest Arrangement: Nominal Interest Rate Percentage
3d3f2247-e49c-43f8-9f76-e40364fc6e4a,Debit Interest Structure Basic Percentage Interest Link Id,Schema_dbo > DIS_PCT_MS > DIS_BSC_PCT_INT_LNK_ID,supporting,Interest Arrangement: Nominal Interest Rate Percentage
3d3f2247-e49c-43f8-9f76-e40364fc6e4a,Debit Interest Structure Basic Percentage Interest Link Id,Schema_dbo > DIS_PCT_DS > DIS_BSC_PCT_INT_LNK_ID,supporting,Interest Arrangement: Nominal Interest Rate Percentage
3d3f2247-e49c-43f8-9f76-e40364fc6e4a,Debit Interest Structure Basic Percentage Interest Link Id,HN_DRB_DIS_PCT > DIS_BSC_PCT_INT_LNK_ID,supporting,Interest Arrangement: Nominal Interest Rate Percentage
3d3f2247-e49c-43f8-9f76-e40364fc6e4a,Debit Interest Structure Basic Percentage Interest Link Id,Schema_tdf > DIS_PCT_DS > DIS_BSC_PCT_INT_LNK_ID,supporting,Interest Arrangement: Nominal Interest Rate Percentage
3d3f2247-e49c-43f8-9f76-e40364fc6e4a,Debit Interest Structure Basic Percentage Interest Link Id,Schema_tdf > DIS_PCT_MS > DIS_BSC_PCT_INT_LNK_ID,supporting,Interest Arrangement: Nominal Interest Rate Percentage
3d3f2247-e49c-43f8-9f76-e40364fc6e4a,Debit Interest Structure Basic Percentage Interest Link Id,Schema_cliq > DIS_PCT_MS > DIS_BSC_PCT_INT_LNK_ID,supporting,Interest Arrangement: Nominal Interest Rate Percentage
3d3f2247-e49c-43f8-9f76-e40364fc6e4a,Debit Interest Structure Basic Percentage Interest Link Id,Schema_dih > DIS_PCT_DS > DIS_BSC_PCT_INT_LNK_ID,supporting,Interest Arrangement: Nominal Interest Rate Percentage
3d3f2247-e49c-43f8-9f76-e40364fc6e4a,Debit Interest Structure Basic Percentage Interest Link Id,Schema_dwfr > DIS_PCT_DS > DIS_BSC_PCT_INT_LNK_ID,supporting,Interest Arrangement: Nominal Interest Rate Percentage
3d3f2247-e49c-43f8-9f76-e40364fc6e4a,Debit Interest Structure Basic Percentage Interest Link Id,Schema_idq > DIS_PCT_DS > DIS_BSC_PCT_INT_LNK_ID,supporting,Interest Arrangement: Nominal Interest Rate Percentage
3d3f2247-e49c-43f8-9f76-e40364fc6e4a,Debit Interest Structure Basic Percentage Interest Link Id,Schema_gfportal > DIS_PCT_DS > DIS_BSC_PCT_INT_LNK_ID,supporting,Interest Arrangement: Nominal Interest Rate Percentage
3d3f2247-e49c-43f8-9f76-e40364fc6e4a,Debit Interest Structure Basic Percentage Interest Link Id,Schema_gfs > DIS_PCT_DS > DIS_BSC_PCT_INT_LNK_ID,supporting,Interest Arrangement: Nominal Interest Rate Percentage
3d3f2247-e49c-43f8-9f76-e40364fc6e4a,Debit Interest Structure Basic Percentage Interest Link Id,Schema_dih > DIS_PCT_MS > DIS_BSC_PCT_INT_LNK_ID,supporting,Interest Arrangement: Nominal Interest Rate Percentage
3d3f2247-e49c-43f8-9f76-e40364fc6e4a,Debit Interest Structure Basic Percentage Interest Link Id,Schema_safe > DIS_PCT_DS > DIS_BSC_PCT_INT_LNK_ID,supporting,Interest Arrangement: Nominal Interest Rate Percentage
beefc862-36f3-4685-8918-dca35cf8a348,Debit Interest Structure Nominal Percentage,Schema_dbo > DIS_PCT_MS > DIS_NML_PCT,leading,Interest Arrangement: Nominal Interest Rate Percentage
beefc862-36f3-4685-8918-dca35cf8a348,Debit Interest Structure Nominal Percentage,Schema_dbo > DIS_PCT_DS > DIS_NML_PCT,leading,Interest Arrangement: Nominal Interest Rate Percentage
